473457.549126, 5934253.237847,    -12.457186
473454.941665, 5934253.224874,    -12.450665
473451.912223, 5934253.209803,    -12.430355
473459.982587, 5934253.499957,    -12.626614
473462.443542, 5934253.512200,    -12.627176
473465.131781, 5934253.525575,    -12.750124
473468.286838, 5934253.541271,    -12.784145
473472.323635, 5934253.561355,    -12.762115
473478.490583, 5934253.592036,    -12.979131
473459.982587, 5934253.499957,    -12.626614
473457.547537, 5934253.487842,    -12.493907
473454.940363, 5934253.474871,    -12.485362
473451.908437, 5934253.459787,    -12.429817
473459.981344, 5934253.749954,    -12.616425
473462.445971, 5934253.762215,    -12.711350
473465.133208, 5934253.775585,    -12.689875
473468.284979, 5934253.791265,    -12.773889
473472.331129, 5934253.811395,    -12.767911
473478.545064, 5934253.842310,    -12.915360
473459.981344, 5934253.749954,    -12.616425
473457.546199, 5934253.737838,    -12.559673
473454.935664, 5934253.724851,    -12.427055
473451.902761, 5934253.709762,    -12.427334
473459.980100, 5934253.999950,    -12.669365
473462.446871, 5934254.012223,    -12.717051
473465.133806, 5934254.025591,    -12.789756
473468.281513, 5934254.041251,    -12.832803
473472.339714, 5934254.061441,    -12.779612
473478.587361, 5934254.092524,    -13.029665
473459.980100, 5934253.999950,    -12.669365
473457.544291, 5934253.987832,    -12.557757
473454.929478, 5934253.974823,    -12.534610
473451.890588, 5934253.959704,    -12.506500
473459.978856, 5934254.249947,    -12.627157
473462.446445, 5934254.262224,    -12.746459
473465.134580, 5934254.275598,    -12.726957
473468.278288, 5934254.291238,    -12.718839
473472.346075, 5934254.311476,    -12.823011
473478.604452, 5934254.342612,    -12.962901
473459.978856, 5934254.249947,    -12.627157
473457.542218, 5934254.237825,    -12.587226
473454.924794, 5934254.224803,    -12.475330
473451.869619, 5934254.209603,    -12.425960
473459.977612, 5934254.499944,    -12.631739
473462.445292, 5934254.512221,    -12.666760
473465.134519, 5934254.525601,    -12.699515
473468.274384, 5934254.541222,    -12.776537
473472.357995, 5934254.561538,    -12.819768
473478.604330, 5934254.592615,    -12.927497
473459.977612, 5934254.499944,    -12.631739
473457.540536, 5934254.487820,    -12.509318
473454.920626, 5934254.474785,    -12.452199
473451.861444, 5934254.459565,    -12.498429
473459.976368, 5934254.749941,    -12.598170
473462.444088, 5934254.762218,    -12.650351
473465.134364, 5934254.775603,    -12.824878
473468.271924, 5934254.791213,    -12.839123
473472.369569, 5934254.811599,    -12.806267
473478.613500, 5934254.842663,    -13.013182
473459.976368, 5934254.749941,    -12.598170
473457.538378, 5934254.737812,    -12.497404
473454.914993, 5934254.724760,    -12.585732
473451.858675, 5934254.709555,    -12.565236
473459.975125, 5934254.999938,    -12.637811
473462.442946, 5934255.012216,    -12.737922
473465.133749, 5934255.025603,    -12.725741
473468.269981, 5934255.041206,    -12.709749
473472.389907, 5934255.061703,    -12.868932
473478.626526, 5934255.092731,    -12.975394
473459.975125, 5934254.999938,    -12.637811
473457.535789, 5934254.987802,    -12.591373
473454.909059, 5934254.974734,    -12.496647
473451.856536, 5934254.959547,    -12.438317
473459.973881, 5934255.249935,    -12.652580
473462.442063, 5934255.262215,    -12.706854
473465.132552, 5934255.275600,    -12.715574
473468.268137, 5934255.291200,    -12.750500
473472.427793, 5934255.311895,    -12.911738
473478.630720, 5934255.342755,    -13.043341
473459.973881, 5934255.249935,    -12.652580
473457.532236, 5934255.237788,    -12.570331
473454.905598, 5934255.224720,    -12.491851
473451.851845, 5934255.209527,    -12.485300
473459.972637, 5934255.499932,    -12.700367
473462.441526, 5934255.512215,    -12.780833
473465.131757, 5934255.525599,    -12.727086
473468.267467, 5934255.541200,    -12.692421
473472.447999, 5934255.561998,    -12.897693
473478.631229, 5934255.592761,    -13.050929
473459.972637, 5934255.499932,    -12.700367
473457.528524, 5934255.487772,    -12.653377
473454.903693, 5934255.474713,    -12.503892
473451.841901, 5934255.459481,    -12.439737
473459.971393, 5934255.749929,    -12.658311
473462.440852, 5934255.762215,    -12.696936
473465.131604, 5934255.775602,    -12.865286
473468.266617, 5934255.791199,    -12.781393
473472.464399, 5934255.812083,    -12.913739
473478.630173, 5934255.842759,    -13.065024
473459.971393, 5934255.749929,    -12.658311
473457.525508, 5934255.737760,    -12.575665
473454.901881, 5934255.724707,    -12.640797
473451.832290, 5934255.709436,    -12.540986
473459.970150, 5934255.999926,    -12.663458
473462.440095, 5934256.012214,    -12.710815
473465.130442, 5934256.025599,    -12.806947
473468.266475, 5934256.041201,    -12.809690
473472.470357, 5934256.062116,    -12.896219
473478.629383, 5934256.092758,    -13.030245
473459.970150, 5934255.999926,    -12.663458
473457.520293, 5934255.987737,    -12.607466
473454.899229, 5934255.974697,    -12.585742
473451.828710, 5934255.959421,    -12.571185
473459.968906, 5934256.249923,    -12.708665
473462.439800, 5934256.262216,    -12.674139
473465.128864, 5934256.275594,    -12.731574
473468.266328, 5934256.291203,    -12.872986
473472.464358, 5934256.312089,    -12.836361
473478.628330, 5934256.342756,    -13.050800
473459.968906, 5934256.249923,    -12.708665
473457.513441, 5934256.237706,    -12.594758
473454.894867, 5934256.224679,    -12.518915
473451.826133, 5934256.209411,    -12.634843
473459.967662, 5934256.499920,    -12.611852
473462.440299, 5934256.512221,    -12.676791
473465.126800, 5934256.525587,    -12.823304
473468.265393, 5934256.541202,    -12.777401
473472.445344, 5934256.561998,    -12.821385
473478.632044, 5934256.592777,    -13.105360
473459.967662, 5934256.499920,    -12.611852
473457.510931, 5934256.487697,    -12.594958
473454.886897, 5934256.474642,    -12.629322
473451.823574, 5934256.459402,    -12.540809
473459.966418, 5934256.749916,    -12.723896
473462.441002, 5934256.762228,    -12.697130
473465.124459, 5934256.775578,    -12.761175
473468.264532, 5934256.791201,    -12.800264
473472.426897, 5934256.811909,    -12.963665
473478.664417, 5934256.842941,    -13.095196
473459.966418, 5934256.749916,    -12.723896
473457.508849, 5934256.737690,    -12.609600
473454.879661, 5934256.724609,    -12.584740
473451.817842, 5934256.709376,    -12.569993
473459.965175, 5934256.999913,    -12.774978
473462.441467, 5934257.012233,    -12.739529
473465.122528, 5934257.025572,    -12.762285
473468.264835, 5934257.041205,    -12.788315
473472.404415, 5934257.061800,    -12.814777
473478.677138, 5934257.093008,    -13.015610
473459.965175, 5934256.999913,    -12.774978
473457.507204, 5934256.987685,    -12.645271
473454.874450, 5934256.974586,    -12.597370
473451.811855, 5934256.959350,    -12.562966
473459.963931, 5934257.249910,    -12.708967
473462.441579, 5934257.262237,    -12.745208
473465.120831, 5934257.275566,    -12.709772
473468.265494, 5934257.291212,    -12.785386
473472.396296, 5934257.311763,    -12.874408
473478.686812, 5934257.343059,    -13.105869
473459.963931, 5934257.249910,    -12.708967
473457.504213, 5934257.237673,    -12.652960
473454.870872, 5934257.224572,    -12.551758
473451.804654, 5934257.209317,    -12.566281
473459.962687, 5934257.499907,    -12.737366
473462.441546, 5934257.512240,    -12.680566
473465.119415, 5934257.525563,    -12.763484
473468.264859, 5934257.541212,    -12.750118
473472.396345, 5934257.561766,    -12.861432
473478.691172, 5934257.593084,    -13.053438
473459.962687, 5934257.499907,    -12.737366
473457.501190, 5934257.487661,    -12.591245
473454.866526, 5934257.474553,    -12.613573
473451.791791, 5934257.459256,    -12.547968
473459.961443, 5934257.749904,    -12.714066
473462.440867, 5934257.762240,    -12.791923
473465.118398, 5934257.775561,    -12.773353
473468.266466, 5934257.791223,    -12.744951
473472.407909, 5934257.811827,    -12.890484
473478.691487, 5934257.843088,    -13.105472
473459.961443, 5934257.749904,    -12.714066
473457.498360, 5934257.737650,    -12.707857
473454.856737, 5934257.724508,    -12.644031
473451.779625, 5934257.709199,    -12.555231
473459.960199, 5934257.999901,    -12.716278
473462.440184, 5934258.012239,    -12.832826
473465.135420, 5934258.025648,    -12.903261
473468.269010, 5934258.041238,    -12.819033
473472.436543, 5934258.061972,    -12.966839
473478.692655, 5934258.093097,    -13.125133
473459.960199, 5934257.999901,    -12.716278
473457.493961, 5934257.987631,    -12.762112
473454.846483, 5934257.974460,    -12.751031
473451.771504, 5934257.959161,    -12.634069
473459.958956, 5934258.249898,    -12.779301
473462.440101, 5934258.262242,    -12.765243
473465.140712, 5934258.275678,    -12.819450
473468.272478, 5934258.291259,    -12.843680
473472.456711, 5934258.312076,    -12.836179
473478.693931, 5934258.343107,    -13.088888
473459.958956, 5934258.249898,    -12.779301
473457.490422, 5934258.237617,    -12.700365
473454.839863, 5934258.224430,    -12.664351
473451.762455, 5934258.209119,    -12.663479
473459.957712, 5934258.499895,    -12.819951
473462.439403, 5934258.512242,    -12.767170
473465.140993, 5934258.525682,    -12.761944
473468.283939, 5934258.541319,    -12.877361
473472.467132, 5934258.562131,    -12.870000
473478.698414, 5934258.593132,    -13.025336
473459.957712, 5934258.499895,    -12.819951
473457.487854, 5934258.487607,    -12.706290
473454.835257, 5934258.474410,    -12.611393
473451.749945, 5934258.459060,    -12.694947
473459.956468, 5934258.749892,    -12.758125
473462.439006, 5934258.762243,    -12.772421
473465.140477, 5934258.775683,    -12.833129
473468.291505, 5934258.791360,    -12.849348
473472.482931, 5934258.812212,    -12.971733
473478.708906, 5934258.843187,    -13.239501
473459.956468, 5934258.749892,    -12.758125
473457.485464, 5934258.737598,    -12.713085
473454.832985, 5934258.724402,    -12.683320
473451.739149, 5934258.709010,    -12.668076
473459.955224, 5934258.999889,    -12.763943
473462.439102, 5934259.012246,    -12.787598
473465.139103, 5934259.025679,    -12.913460
473468.294281, 5934259.041376,    -12.852333
473472.495667, 5934259.062279,    -12.934286
473478.719928, 5934259.093245,    -13.070616
473459.955224, 5934258.999889,    -12.763943
473457.483340, 5934258.987591,    -12.725900
473454.831493, 5934258.974397,    -12.764590
473451.727260, 5934258.958953,    -12.681264
473459.953981, 5934259.249886,    -12.789518
473462.439408, 5934259.262251,    -12.802119
473465.137173, 5934259.275673,    -12.826249
473468.293514, 5934259.291376,    -12.846163
473472.506614, 5934259.312336,    -12.970988
473478.730465, 5934259.343301,    -13.147696
473459.953981, 5934259.249886,    -12.789518
473457.480752, 5934259.237581,    -12.739360
473454.828331, 5934259.224385,    -12.683825
473451.714753, 5934259.208894,    -12.691706
473459.952737, 5934259.499882,    -12.835527
473462.440257, 5934259.512258,    -12.804502
473465.133980, 5934259.525660,    -12.769221
473468.293242, 5934259.541377,    -12.852860
473472.515668, 5934259.562385,    -12.992189
473478.736341, 5934259.593333,    -13.135761
473459.952737, 5934259.499882,    -12.835527
473457.475489, 5934259.487558,    -12.751656
473454.823832, 5934259.474365,    -12.639677
473451.704486, 5934259.458846,    -12.710799
473459.951493, 5934259.749879,    -12.770975
473462.441169, 5934259.762266,    -12.808709
473465.130129, 5934259.775644,    -12.902150
473468.290857, 5934259.791369,    -12.842369
473472.525246, 5934259.812435,    -12.962338
473478.740493, 5934259.843357,    -13.226635
473459.951493, 5934259.749879,    -12.770975
473457.470574, 5934259.737536,    -12.763659
473454.818736, 5934259.724343,    -12.788594
473451.697020, 5934259.708812,    -12.711647
473459.950249, 5934259.999876,    -12.771810
473462.441235, 5934260.012269,    -12.833990
473465.125073, 5934260.025622,    -12.766550
473468.286076, 5934260.041348,    -12.779259
473472.539047, 5934260.062507,    -13.135895
473478.741408, 5934260.093365,    -13.241762
473459.950249, 5934259.999876,    -12.771810
473457.466918, 5934259.987521,    -12.794609
473454.811518, 5934259.974310,    -12.677217
473451.689717, 5934259.958779,    -12.663314
473459.949006, 5934260.249873,    -12.822687
473462.439992, 5934260.262266,    -12.861732
473465.120240, 5934260.275601,    -12.800962
473468.279897, 5934260.291320,    -12.936252
473472.544454, 5934260.312537,    -13.143475
473478.740199, 5934260.343362,    -13.162410
473459.949006, 5934260.249873,    -12.822687
473457.463462, 5934260.237507,    -12.833730
473454.807243, 5934260.224292,    -12.728017
473451.684052, 5934260.208754,    -12.834715
473459.947762, 5934260.499870,    -12.877114
473462.438748, 5934260.512263,    -12.819734
473465.117041, 5934260.525588,    -12.800543
473468.273466, 5934260.541291,    -12.757678
473472.542833, 5934260.562532,    -13.039796
473478.738955, 5934260.593359,    -13.056022
473459.947762, 5934260.499870,    -12.877114
473457.459296, 5934260.487490,    -12.806768
473454.803512, 5934260.474277,    -12.738593
473451.676658, 5934260.458720,    -12.673601
473459.946518, 5934260.749867,    -12.765411
473462.437504, 5934260.762260,    -12.891018
473465.114261, 5934260.775577,    -12.790777
473468.267644, 5934260.791266,    -12.874706
473472.538959, 5934260.812516,    -12.983839
473478.737711, 5934260.843355,    -13.150198
473459.946518, 5934260.749867,    -12.765411
473457.456031, 5934260.737476,    -12.888451
473454.800381, 5934260.724264,    -12.737301
473451.671355, 5934260.708697,    -12.803928
473459.945274, 5934260.999864,    -12.843847
473462.436272, 5934261.012257,    -12.892112
473465.108051, 5934261.025549,    -12.703208
473468.266781, 5934261.041264,    -12.825049
473472.531350, 5934261.062481,    -12.930107
473478.739713, 5934261.093369,    -13.160557
473459.945274, 5934260.999864,    -12.843847
473457.454003, 5934260.987469,    -12.893521
473454.793661, 5934260.974234,    -12.675577
473451.665668, 5934260.958672,    -12.760526
473459.944031, 5934261.249861,    -12.805801
473462.435451, 5934261.262256,    -12.811486
473465.105227, 5934261.275538,    -12.816580
473468.268743, 5934261.291277,    -12.858613
473472.530020, 5934261.312478,    -13.040018
473478.750904, 5934261.343427,    -13.212285
473459.944031, 5934261.249861,    -12.805801
473457.452491, 5934261.237465,    -12.812099
473454.783756, 5934261.224188,    -12.814298
473451.655136, 5934261.208622,    -12.803459
473459.942787, 5934261.499858,    -12.797565
473462.434946, 5934261.512256,    -12.821236
473465.105004, 5934261.525540,    -12.724929
473468.270695, 5934261.541290,    -12.815404
473472.524135, 5934261.562451,    -13.095224
473478.764750, 5934261.593499,    -13.088692
473459.942787, 5934261.499858,    -12.797565
473457.450457, 5934261.487458,    -12.822112
473454.779351, 5934261.474169,    -12.727945
473451.636429, 5934261.458533,    -12.782218
473459.941543, 5934261.749855,    -12.874581
473462.434667, 5934261.762258,    -12.748230
473465.104391, 5934261.775540,    -12.787234
473468.274511, 5934261.791312,    -12.826793
473472.521724, 5934261.812443,    -13.027447
473478.767415, 5934261.843516,    -13.271655
473459.941543, 5934261.749855,    -12.874581
473457.445866, 5934261.737438,    -12.761369
473454.771520, 5934261.724133,    -12.804993
473451.623495, 5934261.708471,    -12.803818
473459.940299, 5934261.999851,    -12.803069
473462.435786, 5934262.012267,    -12.845663
473465.103354, 5934262.025538,    -12.710736
473468.282187, 5934262.041353,    -12.739162
473472.527983, 5934262.062477,    -13.065691
473478.769853, 5934262.093531,    -13.264711
473459.940299, 5934261.999851,    -12.803069
473457.443129, 5934261.987428,    -12.854328
473454.764620, 5934261.974102,    -12.741985
473451.618925, 5934261.958452,    -12.707573
473459.939055, 5934262.249848,    -12.742760
473462.436793, 5934262.262275,    -12.838993
473465.103478, 5934262.275542,    -12.765985
473468.295398, 5934262.291422,    -12.862467
473472.558999, 5934262.312634,    -13.062670
473478.771062, 5934262.343540,    -13.307908
473459.939055, 5934262.249848,    -12.742760
473457.441762, 5934262.237424,    -12.836706
473454.758023, 5934262.224072,    -12.807096
473451.616083, 5934262.208441,    -12.811081
473459.937812, 5934262.499845,    -12.799459
473462.436978, 5934262.512279,    -12.836375
473465.103763, 5934262.525547,    -12.689854
473468.311871, 5934262.541507,    -12.893400
473472.585902, 5934262.562771,    -13.095963
473478.770287, 5934262.593539,    -13.230429
473459.937812, 5934262.499845,    -12.799459
473457.439826, 5934262.487418,    -12.830300
473454.753190, 5934262.474051,    -12.736064
473451.610604, 5934262.458416,    -12.821253
473459.936568, 5934262.749842,    -12.833615
473462.436346, 5934262.762279,    -12.887458
473465.103655, 5934262.775549,    -12.800253
473468.316349, 5934262.791533,    -12.928197
473472.592451, 5934262.812807,    -13.077419
473478.761826, 5934262.843500,    -13.163026
473459.936568, 5934262.749842,    -12.833615
473457.437445, 5934262.737409,    -12.884084
473454.747881, 5934262.724028,    -12.853717
473451.604619, 5934262.708390,    -12.854540
473459.935324, 5934262.999839,    -12.843174
473462.434444, 5934263.012273,    -12.930462
473465.103751, 5934263.025553,    -12.874123
473468.316580, 5934263.041537,    -12.934348
473472.599437, 5934263.062845,    -13.113766
473478.755863, 5934263.093474,    -13.140565
473459.935324, 5934262.999839,    -12.843174
473457.435125, 5934262.987400,    -12.936015
473454.742304, 5934262.974003,    -12.934992
473451.596403, 5934262.958352,    -12.869158
473459.934080, 5934263.249836,    -12.859874
473462.432102, 5934263.262264,    -12.870064
473465.104552, 5934263.275560,    -12.882786
473468.316670, 5934263.291540,    -12.907240
473472.598302, 5934263.312842,    -13.114670
473478.750680, 5934263.343451,    -13.215857
473459.934080, 5934263.249836,    -12.859874
473457.433181, 5934263.237394,    -12.884870
473454.737510, 5934263.223982,    -12.947383
473451.593529, 5934263.208341,    -12.842506
473459.932837, 5934263.499833,    -12.863716
473462.429741, 5934263.512255,    -12.841083
473465.107429, 5934263.525577,    -12.772740
473468.329978, 5934263.541610,    -12.905679
473472.596639, 5934263.562837,    -13.114930
473478.745913, 5934263.593430,    -13.207003
473459.932837, 5934263.499833,    -12.863716
473457.431134, 5934263.487387,    -12.865768
473454.732900, 5934263.473963,    -12.835469
473451.586178, 5934263.458307,    -12.827940
473459.931593, 5934263.749830,    -12.884968
473462.427409, 5934263.762247,    -12.828486
473465.110789, 5934263.775597,    -12.894540
473468.368490, 5934263.791804,    -12.975985
473472.594859, 5934263.812831,    -13.117879
473478.742134, 5934263.843415,    -13.173399
473459.931593, 5934263.749830,    -12.884968
473457.428498, 5934263.737377,    -12.865932
473454.729753, 5934263.723950,    -12.950587
473451.577611, 5934263.708268,    -12.848306
473459.930349, 5934263.999827,    -12.900006
473462.425211, 5934264.012239,    -12.823217
473465.114559, 5934264.025619,    -12.832504
473468.385504, 5934264.041892,    -13.015373
473472.593362, 5934264.062827,    -13.076006
473478.738658, 5934264.093400,    -13.102104
473459.930349, 5934263.999827,    -12.900006
473457.425450, 5934263.987365,    -12.874856
473454.727379, 5934263.973941,    -12.878937
473451.568837, 5934263.958227,    -12.871174
473459.929105, 5934264.249824,    -12.942276
473462.423879, 5934264.262235,    -12.843067
473465.117481, 5934264.275636,    -12.842390
473468.389828, 5934264.291917,    -13.059304
473472.592118, 5934264.312824,    -13.110563
473478.731663, 5934264.343369,    -13.142225
473459.929105, 5934264.249824,    -12.942276
473457.422476, 5934264.237353,    -12.904060
473454.724707, 5934264.223931,    -12.882047
473451.561920, 5934264.208196,    -12.915267
473459.927862, 5934264.499821,    -12.951211
473462.423044, 5934264.512234,    -12.930670
473465.119590, 5934264.525650,    -12.849883
473468.392690, 5934264.541934,    -13.054784
473472.590875, 5934264.562821,    -13.083072
473478.720097, 5934264.593314,    -13.159869
473459.927862, 5934264.499821,    -12.951211
473457.419822, 5934264.487343,    -12.996813
473454.722248, 5934264.473922,    -12.884249
473451.552942, 5934264.458154,    -12.916336
473459.926618, 5934264.749817,    -12.877467
473462.422983, 5934264.762237,    -12.841700
473465.121504, 5934264.775663,    -12.813056
473468.392016, 5934264.791934,    -13.033987
473472.589966, 5934264.812819,    -13.112197
473478.714665, 5934264.843290,    -13.249489
473459.926618, 5934264.749817,    -12.877467
473457.418430, 5934264.737339,    -12.902525
473454.719509, 5934264.723911,    -12.843311
473451.542376, 5934264.708105,    -12.909016
473459.925374, 5934264.999814,    -12.824349
473462.422500, 5934265.012238,    -12.884746
473465.121523, 5934265.025666,    -12.781001
473468.390772, 5934265.041931,    -13.128048
473472.590520, 5934265.062825,    -13.179012
473478.713421, 5934265.093287,    -13.140928
473459.925374, 5934264.999814,    -12.824349
473457.417186, 5934264.987336,    -12.941656
473454.717245, 5934264.973903,    -12.810653
473451.534149, 5934264.958067,    -13.013830
473459.924130, 5934265.249811,    -12.919460
473462.421893, 5934265.262238,    -12.924838
473465.120887, 5934265.275666,    -12.861039
473468.389528, 5934265.291928,    -13.081251
473472.590422, 5934265.312828,    -13.180753
473478.710329, 5934265.343275,    -13.036076
473459.924130, 5934265.249811,    -12.919460
473457.415923, 5934265.237333,    -12.978571
473454.715585, 5934265.223898,    -12.890217
473451.524400, 5934265.208022,    -12.980131
473459.922887, 5934265.499808,    -12.897489
473462.421384, 5934265.512239,    -12.900451
473465.125504, 5934265.525692,    -12.852738
473468.388285, 5934265.541925,    -13.040171
473472.583487, 5934265.562796,    -13.022262
473478.708393, 5934265.593268,    -13.076190
473459.922887, 5934265.499808,    -12.897489
473457.414671, 5934265.487329,    -12.950447
473454.711265, 5934265.473880,    -12.875025
473451.513023, 5934265.457968,    -12.954654
473459.921643, 5934265.749805,    -12.922108
473462.420250, 5934265.762236,    -12.862865
473465.131961, 5934265.775727,    -12.874250
473468.387054, 5934265.791922,    -12.992166
473472.571272, 5934265.812739,    -13.098737
473478.700307, 5934265.843231,    -13.103610
473459.921643, 5934265.749805,    -12.922108
473457.413731, 5934265.737328,    -12.910733
473454.706095, 5934265.723857,    -12.887192
473451.498639, 5934265.707900,    -12.926865
473459.920399, 5934265.999802,    -12.901612
473462.419522, 5934266.012235,    -12.857134
473465.134471, 5934266.025743,    -12.850258
473468.386384, 5934266.041921,    -13.036632
473472.556959, 5934266.062670,    -13.103325
473478.691441, 5934266.093190,    -13.153612
473459.920399, 5934265.999802,    -12.901612
473457.412962, 5934265.987327,    -12.899907
473454.702727, 5934265.973843,    -12.859169
473451.488485, 5934265.957852,    -12.984167
473459.919155, 5934266.249799,    -12.919820
473462.420115, 5934266.262241,    -12.766566
473465.135884, 5934266.275753,    -12.944811
473468.389712, 5934266.291941,    -13.081718
473472.542828, 5934266.312603,    -13.072389
473478.687666, 5934266.343175,    -13.081209
473459.919155, 5934266.249799,    -12.919820
473457.412312, 5934266.237327,    -12.796834
473454.700585, 5934266.223836,    -12.949369
473451.481506, 5934266.207821,    -13.031044
473459.917911, 5934266.499796,    -12.919066
473462.421581, 5934266.512252,    -12.880411
473465.137067, 5934266.525762,    -12.884812
473468.389038, 5934266.541941,    -13.147604
473472.531325, 5934266.562549,    -12.952079
473478.684161, 5934266.593160,    -13.140261
473459.917911, 5934266.499796,    -12.919066
473457.411082, 5934266.487324,    -12.896667
473454.698531, 5934266.473829,    -12.885371
473451.476899, 5934266.457801,    -13.101231
